Title,Description,Keywords,Reward,WorkerId,expt,Input.trialtype,Input.shape,Input.trial1_type,Input.trial1_adj,Input.trial1_left,Input.trial1_right,Input.trial1_exemplar,Input.trial1_alienA,Input.trial1_alienB,Input.trial1_ref_adj,Input.trial1_ref,Input.trial1_correct,Answer.Allen_eyes,Answer.comments,Answer.difficulty_scale,Answer.explanation,Answer.story_character,Answer.trial1,Approve,Reject
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_108,Experiment 2a,trialtype14,shape4,FeatureSize,Size,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,long,LONG,left,3,"Thanks, Best to you",4,Details and perceptions,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_109,Experiment 2a,trialtype14,shape4,FeatureSize,Size,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,long,LONG,left,3,,6,Seeing if people pay attention to the short story. Seeing if adults and children pick the same answers,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_110,Experiment 2a,trialtype16,shape4,FeatureSize,Feature,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,wet,WET,right,3,This was fun!,4,I think the experiment was about how kids perceive things compared to how adults perceive things.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_111,Experiment 2a,trialtype16,shape4,FeatureSize,Feature,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,wet,WET,right,3,,5,analyzing figures,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_112,Experiment 2a,trialtype15,shape4,FeatureSize,Feature,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,wet,WET,left,3,,6,How much attention people pay to surveys and speculative prowerss,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_113,Experiment 2a,trialtype13,shape4,FeatureSize,Size,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,long,LONG,right,3,,4,seeing  how people will come to the same conclusion with the same limited infomation.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_114,Experiment 2a,trialtype15,shape4,FeatureSize,Feature,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,wet,WET,left,3,,2,following directions,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_115,Experiment 2a,trialtype13,shape4,FeatureSize,Size,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,long,LONG,right,3,,7,"Short term memory/recall, compare/contrast",Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_116,Experiment 2a,trialtype16,shape4,FeatureSize,Feature,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,wet,WET,right,3,,3,Predicting likelihood of words.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_117,Experiment 2a,trialtype13,shape4,FeatureSize,Size,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,long,LONG,right,3,Pretty nifty!,5,I think this study is about detail and word processing.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_118,Experiment 2a,trialtype15,shape4,FeatureSize,Feature,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,wet,WET,left,3,,5,childrens book,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_119,Experiment 2a,trialtype16,shape4,FeatureSize,Feature,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,wet,WET,right,3,,3,I have no idea,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_120,Experiment 2a,trialtype13,shape4,FeatureSize,Size,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,long,LONG,right,3,,4,perception,Allen,,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_121,Experiment 2a,trialtype15,shape4,FeatureSize,Feature,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,wet,WET,left,3,Interesting survey.,2,Perception on how water expands or contracts things.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_122,Experiment 2a,trialtype15,shape4,FeatureSize,Feature,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,wet,WET,left,3,Have and interesting,4,Attention to detail.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_123,Experiment 2a,trialtype15,shape4,FeatureSize,Feature,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,wet,WET,left,3,Awesome study!! Thought provoking indeed....Thanks for letting me participate!!,5,"How we use our personal understandings (definitions, conceptions, perceptions, etc.) to judge things unfamiliar to us.",Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_124,Experiment 2a,trialtype14,shape4,FeatureSize,Size,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,long,LONG,left,3,,5,Testing a Child's game,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_125,Experiment 2a,trialtype14,shape4,FeatureSize,Size,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,long,LONG,left,3,,5,,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_126,Experiment 2a,trialtype16,shape4,FeatureSize,Feature,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,wet,WET,right,3,i enjoyed the picture of allen.,5,how kids brains work by comparison to adults.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_127,Experiment 2a,trialtype16,shape4,FeatureSize,Feature,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,wet,WET,right,3,,5,Gaining the meaning of an unknown word from context clues,Allen,right,,
